"name","file","start_line","end_line"
"Database","superset/migrations/versions/2019-09-11_21-49_5afa9079866a_serialize_schema_permissions_py.py",59,59
"Database","superset/migrations/versions/2020-04-29_09-24_620241d1153f_update_time_grain_sqla.py",40,40
"Database","superset/models/core.py",144,144
"Database","superset/migrations/versions/2021-11-11_04-18_0ca9e5f1dacd_rename_to_schemas_allowed_for_file_.py",43,43
"Database","superset/migrations/versions/2020-09-24_12-04_3fbbc6e8d654_fix_data_access_permissions_for_virtual_.py",108,108
"Database","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",124,124
"Url","superset/migrations/versions/2017-02-08_14-16_a99f2f7c195a_rewriting_url_from_shortner_with_new_.py",54,54
"Duration","superset/extensions/metadb.py",158,158
"BaseColumnMixin","superset/migrations/versions/2019-09-19_13-40_258b5280a45e_form_strip_leading_and_trailing_whitespace.py",37,37
"BaseColumnMixin","superset/migrations/versions/2019-03-21_10-22_d94d33dbe938_form_strip.py",39,39
"BaseColumnMixin","superset/migrations/versions/2018-07-19_23-41_c617da68de7d_form_nullable.py",39,39
"BaseColumnMixin","superset/migrations/versions/2018-07-20_15-31_7f2635b51f5d_update_base_columns.py",44,44
"BaseDatasourceMixin","superset/migrations/versions/2019-09-19_13-40_258b5280a45e_form_strip_leading_and_trailing_whitespace.py",45,45
"BaseDatasourceMixin","superset/migrations/versions/2019-03-21_10-22_d94d33dbe938_form_strip.py",47,47
"BaseDatasourceMixin","superset/migrations/versions/2018-07-19_23-41_c617da68de7d_form_nullable.py",47,47
"BaseMetricMixin","superset/migrations/versions/2019-09-19_13-40_258b5280a45e_form_strip_leading_and_trailing_whitespace.py",50,50
"BaseMetricMixin","superset/migrations/versions/2019-03-21_10-22_d94d33dbe938_form_strip.py",52,52
"BaseMetricMixin","superset/migrations/versions/2018-07-19_23-41_c617da68de7d_form_nullable.py",52,52
"BaseMetricMixin","superset/migrations/versions/2018-07-20_15-57_e9df189e5c7e_update_base_metrics.py",44,44
"Annotation","superset/migrations/versions/2019-09-19_13-40_258b5280a45e_form_strip_leading_and_trailing_whitespace.py",60,60
"Annotation","superset/models/annotations.py",41,41
"Annotation","superset/migrations/versions/2019-03-21_10-22_d94d33dbe938_form_strip.py",62,62
"Annotation","superset/migrations/versions/2018-07-19_23-41_c617da68de7d_form_nullable.py",62,62
"DruidCluster","superset/migrations/versions/2019-09-19_13-40_258b5280a45e_form_strip_leading_and_trailing_whitespace.py",92,92
"DruidCluster","superset/migrations/versions/2019-03-21_10-22_d94d33dbe938_form_strip.py",94,94
"DruidCluster","superset/migrations/versions/2018-07-19_23-41_c617da68de7d_form_nullable.py",94,94
"DruidColumn","superset/migrations/versions/2019-09-19_13-40_258b5280a45e_form_strip_leading_and_trailing_whitespace.py",102,102
"DruidColumn","superset/migrations/versions/2019-03-21_10-22_d94d33dbe938_form_strip.py",104,104
"DruidColumn","superset/migrations/versions/2018-07-19_23-41_c617da68de7d_form_nullable.py",104,104
"DruidColumn","superset/migrations/versions/2018-07-20_15-31_7f2635b51f5d_update_base_columns.py",48,48
"DruidDatasource","superset/migrations/versions/2019-09-19_13-40_258b5280a45e_form_strip_leading_and_trailing_whitespace.py",108,108
"DruidDatasource","superset/migrations/versions/2019-03-21_10-22_d94d33dbe938_form_strip.py",110,110
"DruidDatasource","superset/migrations/versions/2018-07-19_23-41_c617da68de7d_form_nullable.py",110,110
"TableColumn","superset/connectors/sqla/models.py",846,846
"TableColumn","superset/migrations/versions/2019-09-19_13-40_258b5280a45e_form_strip_leading_and_trailing_whitespace.py",150,150
"TableColumn","superset/migrations/versions/2019-03-21_10-22_d94d33dbe938_form_strip.py",152,152
"TableColumn","superset/migrations/versions/2021-02-04_09-34_070c043f2fdb_add_granularity_to_charts_where_missing.py",55,55
"TableColumn","superset/migrations/versions/2018-07-19_23-41_c617da68de7d_form_nullable.py",152,152
"TableColumn","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",138,138
"TableColumn","superset/migrations/versions/2018-07-20_15-31_7f2635b51f5d_update_base_columns.py",54,54
"ObjectType","superset/tags/models.py",80,80
"ObjectType","superset/migrations/versions/2024-01-17_13-09_96164e3017c6_tagged_object_unique_constraint.py",29,29
"TagType","superset/tags/models.py",61,61
"AuditMixinNullable","superset/migrations/versions/2018-07-26_11-10_c82ee8a39623_add_implicit_tags.py",42,42
"AuditMixinNullable","superset/models/helpers.py",561,561
"Tag","superset/migrations/versions/2018-07-26_11-10_c82ee8a39623_add_implicit_tags.py",73,73
"Tag","superset/tags/models.py",90,90
"Tag","superset-core/src/superset_core/common/models.py",288,288
"TaggedObject","superset/migrations/versions/2018-07-26_11-10_c82ee8a39623_add_implicit_tags.py",83,83
"TaggedObject","superset/tags/models.py",108,108
"DashboardSlices","superset/migrations/versions/2019-07-15_12-00_190188938582_adding_unique_constraint_on_dashboard_slices_tbl.py",40,40
"Sqlatable","superset/migrations/versions/2019-09-11_21-49_5afa9079866a_serialize_schema_permissions_py.py",39,39
"BaseEngineSpec","superset/db_engine_specs/base.py",324,324
"RowLevelSecurityFilterType","superset/utils/core.py",367,367
"Permission","superset/migrations/versions/2022-05-18_16-07_e786798587de_delete_none_permissions.py",45,45
"Permission","superset/migrations/shared/security_converge.py",48,48
"Permission","superset/migrations/versions/2020-09-24_12-04_3fbbc6e8d654_fix_data_access_permissions_for_virtual_.py",51,51
"ViewMenu","superset/migrations/versions/2022-05-18_16-07_e786798587de_delete_none_permissions.py",54,54
"ViewMenu","superset/migrations/shared/security_converge.py",57,57
"ViewMenu","superset/migrations/versions/2020-09-24_12-04_3fbbc6e8d654_fix_data_access_permissions_for_virtual_.py",57,57
"Role","superset/migrations/versions/2022-05-18_16-07_e786798587de_delete_none_permissions.py",73,73
"Role","superset/migrations/shared/security_converge.py",82,82
"Role","superset/migrations/versions/2020-09-24_12-04_3fbbc6e8d654_fix_data_access_permissions_for_virtual_.py",79,79
"PermissionView","superset/migrations/versions/2022-05-18_16-07_e786798587de_delete_none_permissions.py",86,86
"PermissionView","superset/migrations/shared/security_converge.py",95,95
"PermissionView","superset/migrations/versions/2020-09-24_12-04_3fbbc6e8d654_fix_data_access_permissions_for_virtual_.py",89,89
"ImportMixin","superset/migrations/versions/2020-10-21_21-09_96e99fb176a0_add_import_mixing_to_saved_query.py",45,45
"ImportMixin","superset/migrations/versions/2020-09-28_17-57_b56500de1855_add_uuid_column_to_import_mixin.py",46,46
"Alert","superset/migrations/versions/2020-10-05_18-10_af30ca79208f_collapse_alerting_models_into_a_single_.py",42,42
"SQLObserver","superset/migrations/versions/2020-10-05_18-10_af30ca79208f_collapse_alerting_models_into_a_single_.py",51,51
"Validator","superset/migrations/versions/2020-10-05_18-10_af30ca79208f_collapse_alerting_models_into_a_single_.py",71,71
"SavedQuery","superset/migrations/versions/2022-03-02_09-20_b5a422d8e252_fix_query_and_saved_query_null_schema.py",45,45
"SavedQuery","superset/migrations/shared/catalogs.py",65,65
"SavedQuery","superset/migrations/versions/2020-10-21_21-09_96e99fb176a0_add_import_mixing_to_saved_query.py",50,50
"SavedQuery","superset-core/src/superset_core/queries/models.py",56,56
"SavedQuery","superset/models/sql_lab.py",422,428
"Pvm","superset/migrations/shared/security_converge.py",38,38
"SavedQueryView","superset/views/sql_lab/views.py",40,40
"ReportSchedule","superset/migrations/versions/2022-05-03_19-39_cbe71abde154_fix_report_schedule_and_log.py",48,48
"ReportSchedule","superset/migrations/versions/2021-12-10_19-25_bb38f40aa3ff_add_force_screenshot_to_alerts_reports.py",38,38
"ReportSchedule","superset/reports/models.py",118,118
"CssTemplate","superset/models/core.py",111,111
"CssTemplateModelView","superset/views/css_templates.py",27,30
"Chart","superset-core/src/superset_core/common/models.py",215,215
"SliceModelView","superset/views/chart/views.py",24,24
"Dataset","superset/migrations/versions/2022-07-05_15-48_409c7b420ab0_add_created_by_fk_as_owner.py",39,39
"Dataset","superset-core/src/superset_core/common/models.py",173,173
"TableModelView","superset/views/sqla.py",41,41
"DashboardModelView","superset/views/dashboard/views.py",41,41
"DatabaseView","superset/views/database/views.py",41,41
"Log","superset/models/core.py",1363,1363
"LogModelView","superset/views/log/views.py",29,32
"Query","superset/migrations/versions/2022-03-02_09-20_b5a422d8e252_fix_query_and_saved_query_null_schema.py",38,38
"Query","superset/migrations/shared/catalogs.py",57,57
"Query","superset-core/src/superset_core/queries/models.py",35,35
"Query","superset/models/sql_lab.py",102,107
"DateRangeMigration","superset/utils/date_parser.py",904,904
"SQLScript","superset/sql/parse.py",1271,1271
"UUIDMixin","superset/models/helpers.py",250,250
"UUIDMixin","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",81,81
"AuxiliaryColumnsMixin","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",87,87
"NewColumn","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",230,230
"NewTable","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",259,259
"NewDataset","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",279,279
"ReportState","superset/reports/models.py",72,72
"ReportExecutionLog","superset/migrations/versions/2022-05-03_19-39_cbe71abde154_fix_report_schedule_and_log.py",39,39
"ReportExecutionLog","superset/reports/models.py",325,325
"RowLevelSecurityFilter","superset/connectors/sqla/models.py",2088,2088
"RowLevelSecurityFilter","superset/migrations/versions/2022-06-19_16-17_f3afaf1f11f0_add_unique_name_desc_rls.py",37,37
"KeyValueEntry","superset/migrations/versions/2022-06-27_14-59_7fb8bca906d2_permalink_rename_filterstate.py",44,44
"KeyValueEntry","superset/migrations/versions/2023-05-01_12-03_9c2a5681ddfd_convert_key_value_entries_to_json.py",54,54
"KeyValueEntry","superset/key_value/models.py",29,29
"DatasetUser","superset/migrations/versions/2022-07-05_15-48_409c7b420ab0_add_created_by_fk_as_owner.py",46,46
"SliceUser","superset/migrations/versions/2022-07-05_15-48_409c7b420ab0_add_created_by_fk_as_owner.py",61,61
"SqlaTableUser","superset/migrations/versions/2022-07-05_15-48_409c7b420ab0_add_created_by_fk_as_owner.py",76,76
"MigrateTreeMap","superset/migrations/shared/migrate_viz/processors.py",50,50
"MigrateAreaChart","superset/migrations/shared/migrate_viz/processors.py",391,391
"RestrictedUnpickler","superset/migrations/versions/2023-05-01_12-03_9c2a5681ddfd_convert_key_value_entries_to_json.py",46,46
"DatasourceType","superset/migrations/shared/migrate_viz/query_functions.py",37,37
"DatasourceType","superset/utils/core.py",197,197
"MigratePivotTable","superset/migrations/shared/migrate_viz/processors.py",78,78
