"callee_name","callee_file","caller_name","caller_file","caller_start_line","caller_end_line"
"list","superset/views/dashboard/views.py","_create_vega_lite_spec","superset/mcp_service/chart/tool/get_chart_preview.py",385,385
"list","superset/views/dashboard/views.py","sortable_columns","superset/mcp_service/mcp_core.py",131,131
"list","superset/views/dashboard/views.py","clone_model","superset/models/helpers.py",754,759
"list","superset/views/dashboard/views.py","processing_time_offsets","superset/models/helpers.py",1355,1362
"list","superset/views/dashboard/views.py","_apply_cleanup_logic","superset/models/helpers.py",1762,1769
"list","superset/views/dashboard/views.py","generate_focused_table","superset/db_engine_specs/lib.py",228,235
"list","superset/views/dashboard/views.py","generate_table","superset/db_engine_specs/lib.py",578,578
"list","superset/views/dashboard/views.py","generate_yaml_docs","superset/db_engine_specs/lib.py",738,738
"list","superset/views/dashboard/views.py","test_get_list","tests/integration_tests/log_api_tests.py",87,87
"list","superset/views/dashboard/views.py","test_get_item","tests/integration_tests/log_api_tests.py",121,121
"list","superset/views/dashboard/views.py","get_user_datasources","superset/security/manager.py",909,909
"list","superset/views/dashboard/views.py","register_views","superset/security/manager.py",3167,3167
"list","superset/views/dashboard/views.py","get_keys","superset/mcp_service/mcp_core.py",197,197
"list","superset/views/dashboard/views.py","_set_columns","superset/extensions/metadb.py",292,292
"list","superset/views/dashboard/views.py","filter_sensitive_data","superset/mcp_service/utils/permissions_utils.py",184,189
"list","superset/views/dashboard/views.py","get_valid_foreign_key","superset/utils/mock_data.py",284,284
"list","superset/views/dashboard/views.py","canonicalize_df","tests/integration_tests/model_tests.py",493,493
"list","superset/views/dashboard/views.py","cleanup_permissions","scripts/permissions_cleanup.py",24,24
"list","superset/views/dashboard/views.py","get_permissions","superset/views/utils.py",145,147
"list","superset/views/dashboard/views.py","modify_url_query","superset/utils/urls.py",52,52
"list","superset/views/dashboard/views.py","get_children","superset/db_engine_specs/presto.py",98,98
"list","superset/views/dashboard/views.py","_generate_table_preview_from_data","superset/mcp_service/chart/preview_utils.py",211,213
"list","superset/views/dashboard/views.py","_generate_safe_ascii_table","superset/mcp_service/chart/preview_utils.py",424,424
"list","superset/views/dashboard/views.py","rename_operator","superset/migrations/shared/migrate_viz/query_functions.py",1199,1201
"list","superset/views/dashboard/views.py","rolling_window_operator","superset/migrations/shared/migrate_viz/query_functions.py",1090,1092
"list","superset/views/dashboard/views.py","time_compare_operator","superset/migrations/shared/migrate_viz/query_functions.py",1146,1148
"list","superset/views/dashboard/views.py","time_compare_pivot_operator","superset/migrations/shared/migrate_viz/query_functions.py",344,346
"list","superset/views/dashboard/views.py","_get_full","superset/common/query_actions.py",153,157
"list","superset/views/dashboard/views.py","test_get_label_map","tests/integration_tests/query_context_tests.py",871,871
"list","superset/views/dashboard/views.py","normalize_time_column","superset/migrations/shared/migrate_viz/query_functions.py",992,994
"list","superset/views/dashboard/views.py","_raise_undefined_parameter_exception","superset/sqllab/query_render.py",105,107
"list","superset/views/dashboard/views.py","test_column_ordering_without_chart_flag","tests/integration_tests/sqla_models_tests.py",1208,1208
"list","superset/views/dashboard/views.py","test_csv_generation_with_select_sql","tests/unit_tests/commands/sql_lab/streaming_export_command_test.py",143,143
"list","superset/views/dashboard/views.py","test_error_handling_yields_error_marker","tests/unit_tests/commands/sql_lab/streaming_export_command_test.py",386,386
"list","superset/views/dashboard/views.py","test_connection_is_closed_after_streaming","tests/unit_tests/commands/sql_lab/streaming_export_command_test.py",413,413
"list","superset/views/dashboard/views.py","test_streaming_execution_options_enabled","tests/unit_tests/commands/chart/streaming_export_command_test.py",196,196
"list","superset/views/dashboard/views.py","test_streaming_execution_options_enabled","tests/unit_tests/commands/sql_lab/streaming_export_command_test.py",443,443
"list","superset/views/dashboard/views.py","test_completion_logging","tests/unit_tests/commands/sql_lab/streaming_export_command_test.py",473,473
"list","superset/views/dashboard/views.py","test_csv_generation_with_small_dataset","tests/unit_tests/commands/chart/streaming_export_command_test.py",86,86
"list","superset/views/dashboard/views.py","test_clean_dist_removes_existing_dist_directory","superset-extensions-cli/tests/test_cli_build.py",185,185
"list","superset/views/dashboard/views.py","test_copy_backend_files_skips_non_files","superset-extensions-cli/tests/test_cli_build.py",456,456
"list","superset/views/dashboard/views.py","test_pivot_multi_level_index","tests/unit_tests/charts/test_client_processing.py",2600,2600
"list","superset/views/dashboard/views.py","test_normalize_dttm_col_non_existing_column","tests/unit_tests/utils/test_core.py",370,370
"list","superset/views/dashboard/views.py","test_generic_constraint_name_exists","tests/unit_tests/utils/test_core.py",473,473
"list","superset/views/dashboard/views.py","test_generic_find_fk_constraint_exists","tests/unit_tests/utils/test_core.py",542,542
"list","superset/views/dashboard/views.py","test_cron_schedule_window_los_angeles","tests/unit_tests/tasks/test_cron_util.py",52,54
"list","superset/views/dashboard/views.py","test_cron_schedule_window_invalid_timezone","tests/unit_tests/tasks/test_cron_util.py",95,97
"list","superset/views/dashboard/views.py","test_cron_schedule_window_new_york","tests/unit_tests/tasks/test_cron_util.py",139,141
"list","superset/views/dashboard/views.py","test_cron_schedule_window_chicago","tests/unit_tests/tasks/test_cron_util.py",182,184
"list","superset/views/dashboard/views.py","test_cron_schedule_window_chicago_daylight","tests/unit_tests/tasks/test_cron_util.py",225,227
"list","superset/views/dashboard/views.py","test_generate_dashboard_many_charts","tests/unit_tests/mcp_service/dashboard/tool/test_dashboard_generation.py",205,207
"list","superset/views/dashboard/views.py","test_escape_column_name","tests/unit_tests/pandas_postprocessing/test_flatten.py",167,167
"list","superset/views/dashboard/views.py","_extract_metrics_and_groupby","tests/unit_tests/mcp_service/chart/tool/test_get_chart_data.py",78,80
"list","superset/views/dashboard/views.py","test_get_available_engine_specs","tests/unit_tests/db_engine_specs/test_init.py",25,25
"list","superset/views/dashboard/views.py","test_get_available_engine_specs_with_denylist","tests/unit_tests/db_engine_specs/test_init.py",58,58
"list","superset/views/dashboard/views.py","test_pivot_eliminate_cartesian_product_columns","tests/unit_tests/pandas_postprocessing/test_pivot.py",154,154
"list","superset/views/dashboard/views.py","test_rename","tests/unit_tests/pandas_postprocessing/test_rename.py",37,37
"list","superset/views/dashboard/views.py","_restore_modules","tests/unit_tests/mcp_service/sql_lab/tool/test_save_sql_query.py",175,175
"list","superset/views/dashboard/views.py","_get_tool_module","tests/unit_tests/mcp_service/sql_lab/tool/test_save_sql_query.py",192,192
"list","superset/views/dashboard/views.py","test_missing_fields_default_to_none","tests/unit_tests/mcp_service/system/test_serialize_user_object.py",147,147
"list","superset/views/dashboard/views.py","test_superset","tests/unit_tests/extensions/test_sqlalchemy.py",111,111
"list","superset/views/dashboard/views.py","test_superset_limit","tests/unit_tests/extensions/test_sqlalchemy.py",149,149
"list","superset/views/dashboard/views.py","test_superset_joins","tests/unit_tests/extensions/test_sqlalchemy.py",182,187
"list","superset/views/dashboard/views.py","test_dml","tests/unit_tests/extensions/test_sqlalchemy.py",224,229
"list","superset/views/dashboard/views.py","test_allowed_dbs","tests/unit_tests/extensions/test_sqlalchemy.py",330,330
"list","superset/views/dashboard/views.py","test_app_root_middleware_path_handling","tests/integration_tests/test_subdirectory_deployments.py",37,37
"list","superset/views/dashboard/views.py","test_app_root_middleware_wrong_path_returns_404","tests/integration_tests/test_subdirectory_deployments.py",61,61
"list","superset/views/dashboard/views.py","test_app_root_middleware_root_path_handling","tests/integration_tests/test_subdirectory_deployments.py",82,82
"list","superset/views/dashboard/views.py","_validate_new_dashboard_access","superset/commands/chart/update.py",75,77
"list","superset/views/dashboard/views.py","_get_module_name","superset/extensions/utils.py",113,113
"list","superset/views/dashboard/views.py","find_cached_objects_in_session","superset/connectors/sqla/utils.py",183,187
"list","superset/views/dashboard/views.py","test_split","tests/integration_tests/utils_tests.py",166,166
"list","superset/views/dashboard/views.py","process_metrics","superset/viz.py",155,155
"list","superset/views/dashboard/views.py","handle_js_int_overflow","superset/viz.py",174,176
"list","superset/views/dashboard/views.py","process_spatial_data_obj","superset/viz.py",1842,1842
"list","superset/views/dashboard/views.py","levels_for_diff","superset/viz.py",2672,2674
"list","superset/views/annotations.py","__init__","superset/tasks/decorators.py",172,179
"list","superset/views/annotations.py","__init__","superset/mcp_service/mcp_core.py",99,112
"list","superset/views/annotations.py","__init__","superset/extensions/utils.py",64,64
"list","superset/views/annotations.py","get_data","superset/viz.py",738,738
"list","superset/views/annotations.py","get_data","superset/viz.py",1210,1210
"list","superset/views/annotations.py","get_data","superset/common/query_context_processor.py",245,247
"list","superset/views/annotations.py","upgrade","superset/migrations/versions/2020-08-12_00-24_978245563a02_migrate_iframe_to_dash_markdown.py",91,91
"list","superset/views/annotations.py","listcomp","superset/result_set.py",124,129
"list","superset/views/annotations.py","get_wide_column_ids","superset/migrations/versions/2018-07-22_11-59_bebcf3fed1fe_convert_dashboard_v1_positions.py",233,233
"list","superset/views/annotations.py","reduce_row_width","superset/migrations/versions/2018-07-22_11-59_bebcf3fed1fe_convert_dashboard_v1_positions.py",268,268
"list","superset/views/annotations.py","convert_to_layout","superset/migrations/versions/2018-07-22_11-59_bebcf3fed1fe_convert_dashboard_v1_positions.py",427,427
"list","superset/views/annotations.py","scan_dashboard_positions_data","superset/migrations/versions/2018-07-22_11-59_bebcf3fed1fe_convert_dashboard_v1_positions.py",525,525
"list","superset/views/annotations.py","dictcomp","superset/views/base.py",450,457
"list","superset/views/annotations.py","create","superset/utils/webdriver.py",458,458
"list","superset/views/annotations.py","add_parent_ids","superset/migrations/versions/2019-04-09_16-27_80aa3f04bc82_add_parent_ids_in_dashboard_layout.py",49,49
"list","superset/views/annotations.py","migrate_dashboard","superset/migrations/shared/native_filters.py",286,286
"list","superset/views/annotations.py","drop_fks_for_table","superset/migrations/shared/utils.py",202,204
"list","superset/views/annotations.py","all_columns","superset/mcp_service/mcp_core.py",126,126
"list","superset/views/annotations.py","run","superset/utils/encrypt.py",196,196
"list","superset/views/annotations.py","generate_explore_link","superset/mcp_service/explore/tool/generate_explore_link.py",52,54
"list","superset/views/annotations.py","schemas","superset/databases/api.py",749,749
"list","superset/views/annotations.py","main","scripts/benchmark_migration.py",141,143
"list","superset/views/annotations.py","wrapper","superset/utils/cache.py",195,195
"list","superset/views/annotations.py","cleanup","superset/mcp_service/middleware.py",450,450
"list","superset/views/annotations.py","add_chart_to_existing_dashboard","superset/mcp_service/dashboard/tool/add_chart_to_existing_dashboard.py",318,320
"list","superset/views/annotations.py","generate_dashboard","superset/mcp_service/dashboard/tool/generate_dashboard.py",191,193
"list","superset/views/annotations.py","get_chart_data","superset/mcp_service/chart/tool/get_chart_data.py",87,89
"list","superset/views/annotations.py","generate","superset/mcp_service/chart/tool/get_chart_preview.py",112,112
"list","superset/views/annotations.py","get_payload","superset/viz.py",479,479
"list","superset/views/annotations.py","_add_chart_to_layout","superset/mcp_service/dashboard/tool/add_chart_to_existing_dashboard.py",177,183
"list","superset/views/annotations.py","apply_client_processing","superset/charts/client_processing.py",313,317
"list","superset/views/annotations.py","bulk_create","superset/tags/api.py",212,212
"list","superset/views/annotations.py","sql_tables","superset/models/sql_lab.py",90,90
"list","superset/views/annotations.py","get_types","superset/advanced_data_type/api.py",120,120
"list","superset/views/annotations.py","catalogs","superset/databases/api.py",684,684
"list","superset/views/annotations.py","get_extra_table_metadata","superset/db_engine_specs/trino.py",167,171
"list","superset/views/annotations.py","file_metadata","superset/commands/database/uploaders/columnar_reader.py",117,117
"list","superset/views/annotations.py","read_events","superset/async_events/async_query_manager.py",260,262
"list","superset/views/annotations.py","insert_dashboard","tests/integration_tests/base_tests.py",572,586
"list","superset/views/annotations.py","insert_chart","tests/integration_tests/insert_chart_mixin.py",29,42
"list","superset/views/annotations.py","test_get_dashboards_created_by_me","tests/integration_tests/dashboards/api_tests.py",1118,1118
"list","superset/views/annotations.py","test_delete_bulk_dashboards","tests/integration_tests/dashboards/api_tests.py",1376,1376
"list","superset/views/annotations.py","test_delete_bulk_embedded_dashboards","tests/integration_tests/dashboards/api_tests.py",1403,1403
"list","superset/views/annotations.py","test_delete_bulk_dashboard_admin_not_owned","tests/integration_tests/dashboards/api_tests.py",1537,1537
"list","superset/views/annotations.py","test_delete_bulk_dashboard_not_owned","tests/integration_tests/dashboards/api_tests.py",1593,1593
"list","superset/views/annotations.py","test_export","tests/unit_tests/datasets/commands/export_test.py",27,27
"list","superset/views/annotations.py","test_get_list_theme","tests/integration_tests/themes/api_tests.py",80,80
"list","superset/views/annotations.py","test_get_list_query","tests/integration_tests/queries/api_tests.py",257,257
"list","superset/views/annotations.py","test_get_me_with_roles","tests/integration_tests/users/api_tests.py",45,45
"list","superset/views/annotations.py","test_export_results","tests/integration_tests/sql_lab/api_tests.py",450,450
"list","superset/views/annotations.py","insert_dataset","tests/integration_tests/datasets/api_tests.py",84,95
"list","superset/views/annotations.py","test_get_list_css_template","tests/integration_tests/css_templates/api_tests.py",71,71
"list","superset/views/annotations.py","test_get_roles_with_specific_test_data","tests/integration_tests/security/api_tests.py",369,369
"list","superset/views/annotations.py","test_chart_data_async","tests/integration_tests/charts/data/api_tests.py",743,743
"list","superset/views/annotations.py","test_chart_data_async_force_refresh","tests/integration_tests/charts/data/api_tests.py",838,838
"list","superset/views/annotations.py","test_with_timegrains_and_columns_result_types","tests/integration_tests/charts/data/api_tests.py",916,916
"list","superset/views/annotations.py","test_with_table_columns_without_metrics","tests/integration_tests/charts/data/api_tests.py",1055,1055
"list","superset/views/annotations.py","test_with_adhoc_column_without_metrics","tests/integration_tests/charts/data/api_tests.py",1072,1072
"list","superset/views/annotations.py","test_get_items","tests/integration_tests/databases/api_tests.py",170,170
"list","superset/views/annotations.py","test_delete_bulk_charts","tests/integration_tests/charts/api_tests.py",324,324
"list","superset/views/annotations.py","test_delete_bulk_chart_admin_not_owned","tests/integration_tests/charts/api_tests.py",438,438
"list","superset/views/annotations.py","test_delete_bulk_chart_not_owned","tests/integration_tests/charts/api_tests.py",483,483
"list","superset/views/annotations.py","test_update_chart_add_tags_can_write_on_tag","tests/integration_tests/charts/api_tests.py",2114,2114
"list","superset/views/annotations.py","test_update_chart_add_tags_can_tag_on_chart","tests/integration_tests/charts/api_tests.py",2168,2168
"list","superset/views/annotations.py","test_get_list_report_schedule","tests/integration_tests/reports/api_tests.py",354,354
"list","superset/views/annotations.py","test_create_report_schedule_with_multiple_anchors","tests/integration_tests/reports/api_tests.py",2306,2306
"list","superset/views/annotations.py","generate_cache_key","superset/utils/cache.py",41,41
"list","superset/views/annotations.py","fetch_data","superset/db_engine_specs/base.py",1194,1194
"list","superset/views/annotations.py","get_function_names","superset/db_engine_specs/singlestore.py",188,191
"list","superset/views/annotations.py","get_extra_cache_keys","superset/connectors/sqla/models.py",1970,1970
"list","superset/views/annotations.py","_execute_query_and_stream","superset/commands/streaming_export/base.py",152,154
"list","superset/views/annotations.py","test_default_missing_declaration_get","tests/integration_tests/base_api_tests.py",79,79
"list","superset/views/annotations.py","test_get_time_grain_expressions","tests/integration_tests/db_engine_specs/base_engine_spec_tests.py",91,91
"list","superset/views/annotations.py","test_get_time_grain_with_unknown_values","tests/integration_tests/db_engine_specs/base_engine_spec_tests.py",267,267
"list","superset/views/annotations.py","copy_role","superset/security/manager.py",1371,1373
"list","superset/views/annotations.py","find_models","scripts/benchmark_migration.py",73,73
"list","superset/views/annotations.py","update_slice_ids","superset/examples/helpers.py",58,58
"list","superset/views/annotations.py","get_auth_cookies","superset/utils/machine_auth.py",123,123
"list","superset/views/annotations.py","fetch","RELEASING/changelog.py",263,263
"list","superset/views/annotations.py","change_log","RELEASING/changelog.py",377,379
"list","superset/views/annotations.py","analyze_chart_capabilities","superset/mcp_service/chart/chart_utils.py",972,972
"list","superset/views/annotations.py","export_dashboards","superset/models/dashboard.py",355,358
"list","superset/views/annotations.py","get_column_key","superset/charts/client_processing.py",52,52
"list","superset/views/annotations.py","test_export_database_command_key_order","tests/integration_tests/databases/commands_tests.py",353,353
"list","superset/views/annotations.py","test_export_query_command","tests/integration_tests/queries/saved_queries/commands_tests.py",61,61
"list","superset/views/annotations.py","test_export_query_command_no_related","tests/integration_tests/queries/saved_queries/commands_tests.py",89,89
"list","superset/views/annotations.py","test_export_query_command_key_order","tests/integration_tests/queries/saved_queries/commands_tests.py",127,127
"list","superset/views/annotations.py","test_export_chart_command","tests/integration_tests/charts/commands_tests.py",66,66
"list","superset/views/annotations.py","test_export_chart_command_key_order","tests/integration_tests/charts/commands_tests.py",133,133
"list","superset/views/annotations.py","test_export_chart_command_no_related","tests/integration_tests/charts/commands_tests.py",162,162
"list","superset/views/annotations.py","test_export_dataset_command","tests/integration_tests/datasets/commands_tests.py",69,69
"list","superset/views/annotations.py","test_export_dataset_command_key_order","tests/integration_tests/datasets/commands_tests.py",216,216
"list","superset/views/annotations.py","test_export_dataset_command_no_related","tests/integration_tests/datasets/commands_tests.py",258,258
"list","superset/views/annotations.py","test_delete_tags_command","tests/integration_tests/tags/commands_tests.py",132,132
"list","superset/views/annotations.py","test_email_chart_report_schedule_with_cc_bcc","tests/integration_tests/reports/commands_tests.py",664,668
"list","superset/views/annotations.py","test_email_chart_report_schedule","tests/integration_tests/reports/commands_tests.py",730,734
"list","superset/views/annotations.py","test_email_chart_report_schedule_alpha_owner","tests/integration_tests/reports/commands_tests.py",769,773
"list","superset/views/annotations.py","test_email_chart_report_schedule_force_screenshot","tests/integration_tests/reports/commands_tests.py",829,833
"list","superset/views/annotations.py","test_email_chart_alert_schedule","tests/integration_tests/reports/commands_tests.py",873,877
"list","superset/views/annotations.py","test_email_chart_report_schedule_with_csv","tests/integration_tests/reports/commands_tests.py",938,944
"list","superset/views/annotations.py","test_email_dashboard_report_schedule","tests/integration_tests/reports/commands_tests.py",1155,1157
"list","superset/views/annotations.py","test_email_dashboard_report_schedule_force_screenshot","tests/integration_tests/reports/commands_tests.py",1296,1298
"list","superset/views/annotations.py","test_slack_chart_alert","tests/integration_tests/reports/commands_tests.py",1920,1924
"list","superset/views/annotations.py","get_df_payload","superset/viz.py",521,523
"list","superset/views/annotations.py","explore_json","superset/views/core.py",293,295
"list","superset/views/annotations.py","base_json_conv","superset/utils/json.py",72,72
"list","superset/views/annotations.py","add_database_to_signature","superset/models/core.py",552,556
"list","superset/views/annotations.py","remove_duplicates","superset/migrations/shared/migrate_viz/query_functions.py",505,505
"list","superset/views/annotations.py","remove_duplicates","superset/utils/core.py",1889,1891
"list","superset/views/annotations.py","test_dataframe_timezone","tests/integration_tests/core_tests.py",384,384
"list","superset/views/annotations.py","test_mssql_engine_spec_pymssql","tests/integration_tests/core_tests.py",405,405
"list","superset/views/annotations.py","test_datasource_find_by_ids_skip_base_filter","tests/unit_tests/datasets/dao/dao_tests.py",74,74
"list","superset/views/annotations.py","datasets_trimmed_for_slices","superset/models/dashboard.py",267,267
"list","superset/views/annotations.py","data_for_slices","superset/connectors/sqla/models.py",477,479
"list","superset/views/annotations.py","add_filter_scope","superset/utils/dashboard_filter_scopes_converter.py",39,41
"list","superset/views/annotations.py","test_get_dbapi_exception_mapping","tests/integration_tests/db_engine_specs/datastore_tests.py",411,411
"list","superset/views/annotations.py","import_from_dict","superset/models/helpers.py",335,343
"list","superset/views/annotations.py","_re_encrypt_row","superset/utils/encrypt.py",143,149
"list","superset/views/annotations.py","_merge_tags","superset/commands/tag/export.py",41,43
"list","superset/views/annotations.py","test_export_example_command_not_found","tests/unit_tests/commands/dashboard/export_example_test.py",176,176
"list","superset/views/annotations.py","test_export_assets_command","tests/unit_tests/commands/export_test.py",29,29
"list","superset/views/annotations.py","test_export_tags_with_charts_dashboards","tests/unit_tests/commands/export_test.py",131,133
"list","superset/views/annotations.py","_query_from_form_data","superset/mcp_service/chart/tool/get_chart_data.py",782,786
"list","superset/views/annotations.py","_generate_ascii_table","superset/mcp_service/chart/tool/get_chart_preview.py",1592,1592
"list","superset/views/annotations.py","_create_vega_lite_spec","superset/mcp_service/chart/tool/get_chart_preview.py",385,385
"list","superset/views/annotations.py","sortable_columns","superset/mcp_service/mcp_core.py",131,131
"list","superset/views/annotations.py","clone_model","superset/models/helpers.py",754,759
"list","superset/views/annotations.py","processing_time_offsets","superset/models/helpers.py",1355,1362
"list","superset/views/annotations.py","_apply_cleanup_logic","superset/models/helpers.py",1762,1769
"list","superset/views/annotations.py","generate_focused_table","superset/db_engine_specs/lib.py",228,235
"list","superset/views/annotations.py","generate_table","superset/db_engine_specs/lib.py",578,578
"list","superset/views/annotations.py","generate_yaml_docs","superset/db_engine_specs/lib.py",738,738
"list","superset/views/annotations.py","test_get_list","tests/integration_tests/log_api_tests.py",87,87
"list","superset/views/annotations.py","test_get_item","tests/integration_tests/log_api_tests.py",121,121
"list","superset/views/annotations.py","get_user_datasources","superset/security/manager.py",909,909
"list","superset/views/annotations.py","register_views","superset/security/manager.py",3167,3167
"list","superset/views/annotations.py","get_keys","superset/mcp_service/mcp_core.py",197,197
"list","superset/views/annotations.py","_set_columns","superset/extensions/metadb.py",292,292
"list","superset/views/annotations.py","filter_sensitive_data","superset/mcp_service/utils/permissions_utils.py",184,189
"list","superset/views/annotations.py","get_valid_foreign_key","superset/utils/mock_data.py",284,284
"list","superset/views/annotations.py","canonicalize_df","tests/integration_tests/model_tests.py",493,493
"list","superset/views/annotations.py","cleanup_permissions","scripts/permissions_cleanup.py",24,24
"list","superset/views/annotations.py","get_permissions","superset/views/utils.py",145,147
"list","superset/views/annotations.py","modify_url_query","superset/utils/urls.py",52,52
"list","superset/views/annotations.py","get_children","superset/db_engine_specs/presto.py",98,98
"list","superset/views/annotations.py","_generate_table_preview_from_data","superset/mcp_service/chart/preview_utils.py",211,213
"list","superset/views/annotations.py","_generate_safe_ascii_table","superset/mcp_service/chart/preview_utils.py",424,424
"list","superset/views/annotations.py","rename_operator","superset/migrations/shared/migrate_viz/query_functions.py",1199,1201
"list","superset/views/annotations.py","rolling_window_operator","superset/migrations/shared/migrate_viz/query_functions.py",1090,1092
"list","superset/views/annotations.py","time_compare_operator","superset/migrations/shared/migrate_viz/query_functions.py",1146,1148
"list","superset/views/annotations.py","time_compare_pivot_operator","superset/migrations/shared/migrate_viz/query_functions.py",344,346
"list","superset/views/annotations.py","_get_full","superset/common/query_actions.py",153,157
"list","superset/views/annotations.py","test_get_label_map","tests/integration_tests/query_context_tests.py",871,871
"list","superset/views/annotations.py","normalize_time_column","superset/migrations/shared/migrate_viz/query_functions.py",992,994
"list","superset/views/annotations.py","_raise_undefined_parameter_exception","superset/sqllab/query_render.py",105,107
"list","superset/views/annotations.py","test_column_ordering_without_chart_flag","tests/integration_tests/sqla_models_tests.py",1208,1208
"list","superset/views/annotations.py","test_csv_generation_with_select_sql","tests/unit_tests/commands/sql_lab/streaming_export_command_test.py",143,143
"list","superset/views/annotations.py","test_error_handling_yields_error_marker","tests/unit_tests/commands/sql_lab/streaming_export_command_test.py",386,386
"list","superset/views/annotations.py","test_connection_is_closed_after_streaming","tests/unit_tests/commands/sql_lab/streaming_export_command_test.py",413,413
"list","superset/views/annotations.py","test_streaming_execution_options_enabled","tests/unit_tests/commands/chart/streaming_export_command_test.py",196,196
"list","superset/views/annotations.py","test_streaming_execution_options_enabled","tests/unit_tests/commands/sql_lab/streaming_export_command_test.py",443,443
"list","superset/views/annotations.py","test_completion_logging","tests/unit_tests/commands/sql_lab/streaming_export_command_test.py",473,473
"list","superset/views/annotations.py","test_csv_generation_with_small_dataset","tests/unit_tests/commands/chart/streaming_export_command_test.py",86,86
"list","superset/views/annotations.py","test_clean_dist_removes_existing_dist_directory","superset-extensions-cli/tests/test_cli_build.py",185,185
"list","superset/views/annotations.py","test_copy_backend_files_skips_non_files","superset-extensions-cli/tests/test_cli_build.py",456,456
"list","superset/views/annotations.py","test_pivot_multi_level_index","tests/unit_tests/charts/test_client_processing.py",2600,2600
"list","superset/views/annotations.py","test_normalize_dttm_col_non_existing_column","tests/unit_tests/utils/test_core.py",370,370
"list","superset/views/annotations.py","test_generic_constraint_name_exists","tests/unit_tests/utils/test_core.py",473,473
"list","superset/views/annotations.py","test_generic_find_fk_constraint_exists","tests/unit_tests/utils/test_core.py",542,542
"list","superset/views/annotations.py","test_cron_schedule_window_los_angeles","tests/unit_tests/tasks/test_cron_util.py",52,54
"list","superset/views/annotations.py","test_cron_schedule_window_invalid_timezone","tests/unit_tests/tasks/test_cron_util.py",95,97
"list","superset/views/annotations.py","test_cron_schedule_window_new_york","tests/unit_tests/tasks/test_cron_util.py",139,141
"list","superset/views/annotations.py","test_cron_schedule_window_chicago","tests/unit_tests/tasks/test_cron_util.py",182,184
"list","superset/views/annotations.py","test_cron_schedule_window_chicago_daylight","tests/unit_tests/tasks/test_cron_util.py",225,227
"list","superset/views/annotations.py","test_generate_dashboard_many_charts","tests/unit_tests/mcp_service/dashboard/tool/test_dashboard_generation.py",205,207
"list","superset/views/annotations.py","test_escape_column_name","tests/unit_tests/pandas_postprocessing/test_flatten.py",167,167
"list","superset/views/annotations.py","_extract_metrics_and_groupby","tests/unit_tests/mcp_service/chart/tool/test_get_chart_data.py",78,80
"list","superset/views/annotations.py","test_get_available_engine_specs","tests/unit_tests/db_engine_specs/test_init.py",25,25
"list","superset/views/annotations.py","test_get_available_engine_specs_with_denylist","tests/unit_tests/db_engine_specs/test_init.py",58,58
"list","superset/views/annotations.py","test_pivot_eliminate_cartesian_product_columns","tests/unit_tests/pandas_postprocessing/test_pivot.py",154,154
"list","superset/views/annotations.py","test_rename","tests/unit_tests/pandas_postprocessing/test_rename.py",37,37
"list","superset/views/annotations.py","_restore_modules","tests/unit_tests/mcp_service/sql_lab/tool/test_save_sql_query.py",175,175
"list","superset/views/annotations.py","_get_tool_module","tests/unit_tests/mcp_service/sql_lab/tool/test_save_sql_query.py",192,192
"list","superset/views/annotations.py","test_missing_fields_default_to_none","tests/unit_tests/mcp_service/system/test_serialize_user_object.py",147,147
"list","superset/views/annotations.py","test_superset","tests/unit_tests/extensions/test_sqlalchemy.py",111,111
"list","superset/views/annotations.py","test_superset_limit","tests/unit_tests/extensions/test_sqlalchemy.py",149,149
"list","superset/views/annotations.py","test_superset_joins","tests/unit_tests/extensions/test_sqlalchemy.py",182,187
"list","superset/views/annotations.py","test_dml","tests/unit_tests/extensions/test_sqlalchemy.py",224,229
"list","superset/views/annotations.py","test_allowed_dbs","tests/unit_tests/extensions/test_sqlalchemy.py",330,330
"list","superset/views/annotations.py","test_app_root_middleware_path_handling","tests/integration_tests/test_subdirectory_deployments.py",37,37
"list","superset/views/annotations.py","test_app_root_middleware_wrong_path_returns_404","tests/integration_tests/test_subdirectory_deployments.py",61,61
"list","superset/views/annotations.py","test_app_root_middleware_root_path_handling","tests/integration_tests/test_subdirectory_deployments.py",82,82
"list","superset/views/annotations.py","_validate_new_dashboard_access","superset/commands/chart/update.py",75,77
"list","superset/views/annotations.py","_get_module_name","superset/extensions/utils.py",113,113
"list","superset/views/annotations.py","find_cached_objects_in_session","superset/connectors/sqla/utils.py",183,187
"list","superset/views/annotations.py","test_split","tests/integration_tests/utils_tests.py",166,166
"list","superset/views/annotations.py","process_metrics","superset/viz.py",155,155
"list","superset/views/annotations.py","handle_js_int_overflow","superset/viz.py",174,176
"list","superset/views/annotations.py","process_spatial_data_obj","superset/viz.py",1842,1842
"list","superset/views/annotations.py","levels_for_diff","superset/viz.py",2672,2674
"list","superset/views/all_entities.py","__init__","superset/tasks/decorators.py",172,179
"list","superset/views/all_entities.py","__init__","superset/mcp_service/mcp_core.py",99,112
"list","superset/views/all_entities.py","__init__","superset/extensions/utils.py",64,64
"list","superset/views/all_entities.py","get_data","superset/viz.py",738,738
"list","superset/views/all_entities.py","get_data","superset/viz.py",1210,1210
"list","superset/views/all_entities.py","get_data","superset/common/query_context_processor.py",245,247
