"name","file","start_line","end_line","param_name","param_type"
"get_data","superset/viz.py",1359,1359,"df","Attribute"
"get_data","superset/viz.py",1453,1453,"df","Attribute"
"get_data","superset/viz.py",1613,1613,"df","Attribute"
"get_data","superset/viz.py",1934,1934,"df","Attribute"
"get_data","superset/viz.py",2009,2009,"df","Attribute"
"get_data","superset/viz.py",2092,2092,"df","Attribute"
"get_data","superset/viz.py",2127,2127,"df","Attribute"
"get_data","superset/viz.py",2225,2225,"df","Attribute"
"get_data","superset/viz.py",2326,2326,"df","Attribute"
"get_data","superset/viz.py",2361,2361,"df","Attribute"
"get_data","superset/viz.py",2401,2401,"df","Attribute"
"get_data","superset/viz.py",2489,2489,"df","Attribute"
"get_data","superset/viz.py",2527,2527,"df","Attribute"
"get_data","superset/viz.py",2553,2553,"df","Attribute"
"get_data","superset/viz.py",2612,2612,"df","Attribute"
"get_data","superset/viz.py",2807,2807,"df","Attribute"
"get_data","superset/common/query_context_processor.py",245,247,"df","Attribute"
"get_data","superset/common/query_context_processor.py",245,247,"coltypes","Subscript"
"get_data","superset/common/query_context.py",86,90,"df","Attribute"
"get_data","superset/common/query_context.py",86,90,"coltypes","Subscript"
"get_filename","superset/utils/file.py",20,20,"model_name","str"
"get_filename","superset/utils/file.py",20,20,"model_id","int"
"get_filename","superset/utils/file.py",20,20,"skip_id","bool"
"version","superset/cli/main.py",91,91,"verbose","bool"
"add","superset/extensions/metastore_cache.py",94,94,"value","Any"
"add","superset/extensions/metastore_cache.py",94,94,"key","str"
"add","superset/extensions/metastore_cache.py",94,94,"timeout","Subscript"
"add","superset/cli/test_db.py",88,88,"dialects","str"
"set","superset/common/utils/query_cache_manager.py",214,220,"value","Subscript"
"set","superset/common/utils/query_cache_manager.py",214,220,"key","BinaryExpr"
"set","superset/common/utils/query_cache_manager.py",214,220,"datasource_uid","BinaryExpr"
"set","superset/common/utils/query_cache_manager.py",214,220,"region","CacheRegion"
"set","superset/common/utils/query_cache_manager.py",214,220,"timeout","BinaryExpr"
"set","superset/async_events/cache_backend.py",66,74,"name","str"
"set","superset/async_events/cache_backend.py",66,74,"value","Any"
"set","superset/async_events/cache_backend.py",66,74,"ex","BinaryExpr"
"set","superset/async_events/cache_backend.py",66,74,"nx","bool"
"set","superset/async_events/cache_backend.py",66,74,"px","BinaryExpr"
"set","superset/async_events/cache_backend.py",66,74,"xx","bool"
"set","superset/async_events/cache_backend.py",231,239,"name","str"
"set","superset/async_events/cache_backend.py",231,239,"value","Any"
"set","superset/async_events/cache_backend.py",231,239,"ex","BinaryExpr"
"set","superset/async_events/cache_backend.py",231,239,"nx","bool"
"set","superset/async_events/cache_backend.py",231,239,"px","BinaryExpr"
"set","superset/async_events/cache_backend.py",231,239,"xx","bool"
"set","superset/extensions/metastore_cache.py",80,80,"value","Any"
"set","superset/extensions/metastore_cache.py",80,80,"key","str"
"set","superset/extensions/metastore_cache.py",80,80,"timeout","Subscript"
"decode","superset/key_value/types.py",63,63,"value","bytes"
"decode","superset/key_value/types.py",73,73,"value","bytes"
"decode","superset/key_value/types.py",84,84,"value","bytes"
"decode","superset/key_value/types.py",99,99,"value","bytes"
"text","superset/connectors/sqla/models.py",737,737,"clause","str"
"text","superset/connectors/sqla/models.py",2062,2062,"clause","str"
"text","superset/models/helpers.py",2030,2030,"clause","str"
"slice","superset/views/core.py",141,141,"slice_id","int"
"load_birth_names_data","tests/integration_tests/fixtures/birth_names_dashboard.py",37,39,"birth_names_table_factory","Subscript"
"load_birth_names_data","tests/integration_tests/fixtures/birth_names_dashboard.py",37,39,"data_loader","DataLoader"
"query","superset/connectors/sqla/models.py",600,600,"query_obj","QueryObjectDict"
"query","superset/connectors/sqla/models.py",814,814,"query_obj","QueryObjectDict"
"query","superset/connectors/sqla/models.py",1727,1727,"query_obj","QueryObjectDict"
"query","superset-core/src/superset_core/common/daos.py",108,108,"query","SQLAQuery"
"query","superset/daos/base.py",452,452,"query","Query"
"query","superset/models/helpers.py",1149,1149,"query_obj","QueryObjectDict"
"filter_by","superset-core/src/superset_core/common/daos.py",114,114,"filter_by","Any"
"filter_by","superset/daos/base.py",464,464,"filter_by","Any"
"create_table","superset/migrations/shared/utils.py",241,241,"table_name","str"
"create_table","superset/migrations/shared/utils.py",241,241,"columns","SchemaItem"
"create_table","superset/migrations/shared/utils.py",241,241,"kwargs","Any"
"upgrade","superset/migrations/shared/migrate_viz/base.py",208,208,"session","Session"
"upgrade","superset/cli/viz_migrations.py",109,109,"viz_type","str"
"upgrade","superset/cli/viz_migrations.py",109,109,"ids","BinaryExpr"
"tables","superset/databases/api.py",834,834,"kwargs","Any"
"tables","superset/databases/api.py",834,834,"pk","int"
"params","superset/models/dashboard.py",290,290,"value","str"
"dashboard_id","tests/integration_tests/dashboards/filter_state/api_tests.py",45,45,"app_context","AppContext"
"downgrade","superset/migrations/shared/migrate_viz/base.py",217,217,"session","Session"
"downgrade","superset/cli/viz_migrations.py",136,136,"viz_type","str"
"downgrade","superset/cli/viz_migrations.py",136,136,"ids","BinaryExpr"
"drop_table","superset/migrations/shared/utils.py",263,263,"table_name","str"
"create_unique_constraint","superset/migrations/migration_utils.py",27,29,"table_name","str"
"create_unique_constraint","superset/migrations/migration_utils.py",27,29,"op","Operations"
"create_unique_constraint","superset/migrations/migration_utils.py",27,29,"index_id","str"
"create_unique_constraint","superset/migrations/migration_utils.py",27,29,"uix_columns","Subscript"
"cache_timeout","superset/connectors/sqla/models.py",241,241,"value","BinaryExpr"
"extra","superset/models/helpers.py",707,707,"extras","Subscript"
"generic_find_constraint_name","superset/utils/core.py",617,619,"columns","Subscript"
"generic_find_constraint_name","superset/utils/core.py",617,619,"table","str"
"generic_find_constraint_name","superset/utils/core.py",617,619,"referenced","str"
"generic_find_constraint_name","superset/utils/core.py",617,619,"database","SQLAlchemy"
"table","superset/charts/client_processing.py",282,288,"datasource","Subscript"
"table","superset/charts/client_processing.py",282,288,"form_data","Subscript"
"table","superset/charts/client_processing.py",282,288,"df","Attribute"
"database","tests/unit_tests/models/helpers_test.py",40,40,"session","Session"
"database","tests/unit_tests/models/helpers_test.py",40,40,"mocker","MockerFixture"
"default","superset/utils/json.py",43,43,"o","Any"
"status","superset/tasks/api.py",217,217,"task_uuid","str"
"progress","superset/db_engine_specs/hive.py",316,316,"log_lines","Subscript"
"create_index","superset/migrations/shared/utils.py",416,418,"table_name","str"
"create_index","superset/migrations/shared/utils.py",416,418,"columns","Subscript"
"create_index","superset/migrations/shared/utils.py",416,418,"unique","bool"
"create_index","superset/migrations/shared/utils.py",416,418,"index_name","str"
"loads","superset/utils/json.py",231,236,"encoding","Subscript"
"loads","superset/utils/json.py",231,236,"obj","Subscript"
"loads","superset/utils/json.py",231,236,"allow_nan","bool"
"loads","superset/utils/json.py",231,236,"object_hook","Subscript"
"dumps","superset/utils/json.py",187,197,"encoding","Subscript"
"dumps","superset/utils/json.py",187,197,"obj","Any"
"dumps","superset/utils/json.py",187,197,"default","Subscript"
"dumps","superset/utils/json.py",187,197,"cls","Subscript"
"dumps","superset/utils/json.py",187,197,"indent","Subscript"
"dumps","superset/utils/json.py",187,197,"sort_keys","bool"
"dumps","superset/utils/json.py",187,197,"separators","Subscript"
"dumps","superset/utils/json.py",187,197,"allow_nan","bool"
"dumps","superset/utils/json.py",187,197,"ignore_nan","bool"
"drop_index","superset/migrations/shared/utils.py",461,461,"table_name","str"
"drop_index","superset/migrations/shared/utils.py",461,461,"index_name","str"
"parse","superset/extensions/metadb.py",184,184,"value","Any"
"info","superset/extensions/api.py",50,50,"kwargs","Any"
"tracking_url","superset/models/sql_lab.py",386,386,"value","str"
"impersonate_user","superset/db_engine_specs/gsheets.py",245,252,"url","URL"
"impersonate_user","superset/db_engine_specs/gsheets.py",245,252,"database","Database"
"impersonate_user","superset/db_engine_specs/gsheets.py",245,252,"username","BinaryExpr"
"impersonate_user","superset/db_engine_specs/gsheets.py",245,252,"user_token","BinaryExpr"
"impersonate_user","superset/db_engine_specs/gsheets.py",245,252,"engine_kwargs","Subscript"
"impersonate_user","superset/db_engine_specs/presto.py",984,991,"url","URL"
"impersonate_user","superset/db_engine_specs/presto.py",984,991,"database","Database"
"impersonate_user","superset/db_engine_specs/presto.py",984,991,"username","BinaryExpr"
"impersonate_user","superset/db_engine_specs/presto.py",984,991,"user_token","BinaryExpr"
"impersonate_user","superset/db_engine_specs/presto.py",984,991,"engine_kwargs","Subscript"
"impersonate_user","superset/db_engine_specs/drill.py",161,168,"url","URL"
"impersonate_user","superset/db_engine_specs/drill.py",161,168,"database","Database"
"impersonate_user","superset/db_engine_specs/drill.py",161,168,"username","BinaryExpr"
"impersonate_user","superset/db_engine_specs/drill.py",161,168,"user_token","BinaryExpr"
"impersonate_user","superset/db_engine_specs/drill.py",161,168,"engine_kwargs","Subscript"
"impersonate_user","superset/db_engine_specs/hive.py",533,540,"url","URL"
"impersonate_user","superset/db_engine_specs/hive.py",533,540,"database","Database"
"impersonate_user","superset/db_engine_specs/hive.py",533,540,"username","BinaryExpr"
"impersonate_user","superset/db_engine_specs/hive.py",533,540,"user_token","BinaryExpr"
"impersonate_user","superset/db_engine_specs/hive.py",533,540,"engine_kwargs","Subscript"
"impersonate_user","superset/db_engine_specs/base.py",2032,2039,"url","URL"
"impersonate_user","superset/db_engine_specs/base.py",2032,2039,"database","Database"
"impersonate_user","superset/db_engine_specs/base.py",2032,2039,"username","BinaryExpr"
"impersonate_user","superset/db_engine_specs/base.py",2032,2039,"user_token","BinaryExpr"
"impersonate_user","superset/db_engine_specs/base.py",2032,2039,"engine_kwargs","Subscript"
"impersonate_user","superset/db_engine_specs/starrocks.py",383,390,"url","URL"
"impersonate_user","superset/db_engine_specs/starrocks.py",383,390,"database","Database"
"impersonate_user","superset/db_engine_specs/starrocks.py",383,390,"username","BinaryExpr"
"impersonate_user","superset/db_engine_specs/starrocks.py",383,390,"user_token","BinaryExpr"
"impersonate_user","superset/db_engine_specs/starrocks.py",383,390,"engine_kwargs","Subscript"
"impersonate_user","superset/db_engine_specs/trino.py",217,224,"url","URL"
"impersonate_user","superset/db_engine_specs/trino.py",217,224,"database","Database"
"impersonate_user","superset/db_engine_specs/trino.py",217,224,"username","BinaryExpr"
"impersonate_user","superset/db_engine_specs/trino.py",217,224,"user_token","BinaryExpr"
"impersonate_user","superset/db_engine_specs/trino.py",217,224,"engine_kwargs","Subscript"
"generic_find_fk_constraint_name","superset/utils/core.py",632,634,"columns","Subscript"
"generic_find_fk_constraint_name","superset/utils/core.py",632,634,"table","str"
"generic_find_fk_constraint_name","superset/utils/core.py",632,634,"referenced","str"
"generic_find_fk_constraint_name","superset/utils/core.py",632,634,"insp","Inspector"
"generic_find_fk_constraint_names","superset/utils/core.py",646,648,"columns","Subscript"
"generic_find_fk_constraint_names","superset/utils/core.py",646,648,"table","str"
"generic_find_fk_constraint_names","superset/utils/core.py",646,648,"referenced","str"
"generic_find_fk_constraint_names","superset/utils/core.py",646,648,"insp","Inspector"
"generic_find_uq_constraint_name","superset/utils/core.py",662,664,"columns","Subscript"
"generic_find_uq_constraint_name","superset/utils/core.py",662,664,"table","str"
"generic_find_uq_constraint_name","superset/utils/core.py",662,664,"insp","Inspector"
"execute","superset/sqllab/sql_json_executer.py",52,57,"log_params","BinaryExpr"
"execute","superset/sqllab/sql_json_executer.py",52,57,"execution_context","SqlJsonExecutionContext"
"execute","superset/sqllab/sql_json_executer.py",52,57,"rendered_query","str"
"execute","superset/sqllab/sql_json_executer.py",87,92,"log_params","BinaryExpr"
"execute","superset/sqllab/sql_json_executer.py",87,92,"execution_context","SqlJsonExecutionContext"
"execute","superset/sqllab/sql_json_executer.py",87,92,"rendered_query","str"
"execute","superset/sqllab/sql_json_executer.py",160,165,"log_params","BinaryExpr"
"execute","superset/sqllab/sql_json_executer.py",160,165,"execution_context","SqlJsonExecutionContext"
"execute","superset/sqllab/sql_json_executer.py",160,165,"rendered_query","str"
"execute","superset/sql/execution/executor.py",202,206,"sql","str"
"execute","superset/sql/execution/executor.py",202,206,"options","BinaryExpr"
"execute","superset/db_engine_specs/hive.py",554,559,"query","str"
"execute","superset/db_engine_specs/hive.py",554,559,"database","Database"
"execute","superset/db_engine_specs/hive.py",554,559,"async_","bool"
"execute","superset/db_engine_specs/base.py",2107,2113,"query","str"
"execute","superset/db_engine_specs/base.py",2107,2113,"database","Database"
"execute","superset/db_engine_specs/base.py",2107,2113,"kwargs","Any"
"execute","superset/db_engine_specs/base.py",2107,2113,"cursor","Any"
"execute","superset-core/src/superset_core/common/models.py",87,91,"sql","str"
"execute","superset-core/src/superset_core/common/models.py",87,91,"options","Str"
"execute","superset/tasks/scheduler.py",117,117,"self","Task"
"execute","superset/tasks/scheduler.py",117,117,"report_schedule_id","int"
"execute","superset/db_engine_specs/impala.py",117,123,"query","str"
"execute","superset/db_engine_specs/impala.py",117,123,"database","Database"
"execute","superset/db_engine_specs/impala.py",117,123,"kwargs","Any"
"execute","superset/db_engine_specs/impala.py",117,123,"cursor","Any"
"execute","superset/models/core.py",1296,1300,"sql","str"
"execute","superset/models/core.py",1296,1300,"options","BinaryExpr"
"select","superset/utils/pandas_postprocessing/select.py",25,30,"columns","Subscript"
"select","superset/utils/pandas_postprocessing/select.py",25,30,"rename","Subscript"
"select","superset/utils/pandas_postprocessing/select.py",25,30,"df","DataFrame"
"select","superset/utils/pandas_postprocessing/select.py",25,30,"exclude","Subscript"
"show","superset/views/datasource/views.py",247,247,"pk","int"
"dashboard","superset/views/core.py",786,790,"add_extra_log_payload","Subscript"
"dashboard","superset/views/core.py",786,790,"dashboard_id_or_slug","str"
"data","superset/charts/data/api.py",207,209,"add_extra_log_payload","Subscript"
"key","superset/stats_logger.py",31,31,"key","str"
"convert_legacy_filters_into_adhoc","superset/utils/core.py",1367,1369,"form_data","FormData"
"split_adhoc_filters_into_base_filters","superset/utils/core.py",1390,1393,"engine","str"
"split_adhoc_filters_into_base_filters","superset/utils/core.py",1390,1393,"form_data","FormData"
"parse_human_timedelta","superset/utils/date_parser.py",119,122,"human_readable","BinaryExpr"
"parse_human_timedelta","superset/utils/date_parser.py",119,122,"source_time","BinaryExpr"
"delete","superset/charts/api.py",466,466,"pk","int"
"delete","superset/datasets/metrics/api.py",53,55,"pk","int"
"delete","superset/datasets/metrics/api.py",53,55,"metric_id","int"
"delete","superset/explore/form_data/api.py",246,246,"key","str"
"delete","superset/annotation_layers/annotations/api.py",390,392,"pk","int"
"delete","superset/annotation_layers/annotations/api.py",390,392,"annotation_id","int"
"delete","superset/annotation_layers/api.py",119,119,"pk","int"
"delete","superset/themes/api.py",162,162,"pk","int"
"delete","superset-core/src/superset_core/common/daos.py",102,102,"items","Subscript"
"delete","superset/dashboards/api.py",1084,1084,"pk","int"
"delete","superset/common/utils/query_cache_manager.py",228,231,"key","BinaryExpr"
"delete","superset/common/utils/query_cache_manager.py",228,231,"region","CacheRegion"
"delete","superset/views/sql_lab/views.py",89,89,"tab_state_id","int"
"delete","superset/views/sql_lab/views.py",257,257,"table_schema_id","int"
"delete","superset/async_events/cache_backend.py",88,88,"names","str"
"delete","superset/async_events/cache_backend.py",253,253,"names","str"
"delete","superset/datasets/api.py",471,471,"pk","int"
"delete","superset/extensions/metastore_cache.py",126,126,"key","str"
"delete","superset/dashboards/filter_state/api.py",285,285,"key","str"
"delete","superset/dashboards/filter_state/api.py",285,285,"pk","int"
"delete","superset/daos/base.py",432,432,"items","Subscript"
"delete","superset/databases/api.py",582,582,"pk","int"
"delete","superset/commands/dashboard/filter_state/delete.py",30,30,"cmd_params","CommandParameters"
"delete","superset/reports/api.py",269,269,"pk","int"
"delete","superset/commands/temporary_cache/delete.py",41,41,"cmd_params","CommandParameters"
"delete","superset/datasets/columns/api.py",53,55,"column_id","int"
"delete","superset/datasets/columns/api.py",53,55,"pk","int"
"delete","superset/temporary_cache/api.py",122,122,"key","str"
"delete","superset/temporary_cache/api.py",122,122,"pk","int"
"generate_id","superset/mcp_service/dashboard/constants.py",31,31,"prefix","str"
"root","superset/views/sqllab.py",43,43,"kwargs","Any"
"convert","tests/example_data/data_loading/pandas/table_df_convertor.py",41,41,"table","Table"
"convert","tests/example_data/data_loading/pandas/pandas_data_loader.py",82,82,"table","Table"
"create","superset/commands/dashboard/filter_state/create.py",32,32,"cmd_params","CommandParameters"
"create","tests/integration_tests/utils/encrypt_tests.py",34,39,"args","Subscript"
"create","tests/integration_tests/utils/encrypt_tests.py",34,39,"kwargs","Subscript"
"create","tests/integration_tests/utils/encrypt_tests.py",34,39,"app_config","Subscript"
"create","superset/common/query_context_factory.py",45,56,"datasource","DatasourceDict"
"create","superset/common/query_context_factory.py",45,56,"form_data","BinaryExpr"
"create","superset/common/query_context_factory.py",45,56,"force","bool"
"create","superset/common/query_context_factory.py",45,56,"queries","Subscript"
"create","superset/common/query_context_factory.py",45,56,"result_format","BinaryExpr"
"create","superset/common/query_context_factory.py",45,56,"result_type","BinaryExpr"
"create","superset/common/query_context_factory.py",45,56,"custom_cache_timeout","BinaryExpr"
"create","superset/common/query_context_factory.py",45,56,"current_slice","BinaryExpr"
"create","superset/mcp_service/dashboard/schemas.py",106,106,"error","str"
"create","superset/mcp_service/dashboard/schemas.py",106,106,"error_type","str"
"create","superset-core/src/superset_core/common/daos.py",82,86,"item","BinaryExpr"
"create","superset-core/src/superset_core/common/daos.py",82,86,"attributes","BinaryExpr"
"create","superset/daos/dashboard.py",607,611,"item","BinaryExpr"
"create","superset/daos/dashboard.py",607,611,"attributes","BinaryExpr"
"create","superset/commands/temporary_cache/create.py",41,41,"cmd_params","CommandParameters"
"create","superset/common/query_object_factory.py",52,62,"datasource","BinaryExpr"
"create","superset/common/query_object_factory.py",52,62,"time_range","BinaryExpr"
"create","superset/common/query_object_factory.py",52,62,"kwargs","Any"
"create","superset/common/query_object_factory.py",52,62,"extras","BinaryExpr"
"create","superset/common/query_object_factory.py",52,62,"row_limit","BinaryExpr"
"create","superset/common/query_object_factory.py",52,62,"time_shift","BinaryExpr"
"create","superset/common/query_object_factory.py",52,62,"parent_result_type","ChartDataResultType"
"create","superset/common/query_object_factory.py",52,62,"server_pagination","BinaryExpr"
"create","superset/daos/database.py",45,49,"item","BinaryExpr"
"create","superset/daos/database.py",45,49,"attributes","BinaryExpr"
"create","superset/mcp_service/dataset/schemas.py",273,273,"error","str"
"create","superset/mcp_service/dataset/schemas.py",273,273,"error_type","str"
"create","superset/daos/base.py",384,388,"item","BinaryExpr"
"create","superset/daos/base.py",384,388,"attributes","BinaryExpr"
"create","superset/utils/encrypt.py",38,43,"args","Subscript"
"create","superset/utils/encrypt.py",38,43,"kwargs","Subscript"
"create","superset/utils/encrypt.py",38,43,"app_config","Subscript"
"create","superset/utils/encrypt.py",50,55,"args","Subscript"
"create","superset/utils/encrypt.py",50,55,"kwargs","Subscript"
"create","superset/utils/encrypt.py",50,55,"app_config","Subscript"
"create","superset/utils/encrypt.py",75,77,"args","Subscript"
"create","superset/utils/encrypt.py",75,77,"kwargs","Subscript"
"create","superset/daos/report.py",141,145,"item","BinaryExpr"
"create","superset/daos/report.py",141,145,"attributes","BinaryExpr"
"upgrade_slice","superset/migrations/shared/migrate_viz/base.py",149,149,"slc","Slice"
"upgrade_slice","superset/migrations/versions/2022-04-18_11-20_ad07e4fdbaba_rm_time_range_endpoints_from_qc_3.py",46,46,"slc","Slice"
"func","tests/unit_tests/jinja_context_test.py",351,351,"input_","Any"
"func","tests/unit_tests/jinja_context_test.py",362,362,"input_","Any"
"func","tests/unit_tests/jinja_context_test.py",374,374,"input_","Any"
"func","tests/unit_tests/jinja_context_test.py",387,387,"input_","Any"
"func","superset/utils/log.py",315,315,"f","Subscript"
"update_time_range","superset/legacy.py",22,22,"form_data","Subscript"
"time_range","superset/views/api.py",103,103,"kwargs","Any"
"expanded","superset/views/sql_lab/views.py",270,270,"table_schema_id","int"
"convert_filter_scopes","superset/utils/dashboard_filter_scopes_converter.py",27,29,"json_metadata","Subscript"
"convert_filter_scopes","superset/utils/dashboard_filter_scopes_converter.py",27,29,"filter_boxes","Subscript"
"compare","RELEASING/changelog.py",346,346,"base_parameters","BaseParameters"
"compare","superset/utils/pandas_postprocessing/compare.py",30,37,"precision","Subscript"
"compare","superset/utils/pandas_postprocessing/compare.py",30,37,"df","DataFrame"
"compare","superset/utils/pandas_postprocessing/compare.py",30,37,"source_columns","Subscript"
"compare","superset/utils/pandas_postprocessing/compare.py",30,37,"compare_columns","Subscript"
"compare","superset/utils/pandas_postprocessing/compare.py",30,37,"compare_type","PandasPostprocessingCompare"
"compare","superset/utils/pandas_postprocessing/compare.py",30,37,"drop_original_columns","Subscript"
"make_url_safe","superset/databases/utils.py",113,113,"raw_url","BinaryExpr"
"duration_by_name","superset/migrations/versions/2020-04-29_09-24_620241d1153f_update_time_grain_sqla.py",71,71,"database","Database"
"markdown","superset/utils/core.py",490,490,"raw","str"
"markdown","superset/utils/core.py",490,490,"markup_wrap","BinaryExpr"
"cache_key","superset/common/query_object.py",415,415,"extra","Any"
"cache_key","superset/temporary_cache/utils.py",22,22,"args","Any"
"cache_key","superset/viz.py",448,448,"extra","Any"
"cache_key","superset/viz.py",448,448,"query_obj","QueryObjectDict"
"cache_key","superset/common/query_context_processor.py",396,396,"extra","Any"
"__neq__","superset/migrations/shared/security_converge.py",68,68,"other","object"
"assign_uuids","superset/migrations/shared/utils.py",116,118,"session","Session"
"assign_uuids","superset/migrations/shared/utils.py",116,118,"model","Any"
"assign_uuids","superset/migrations/shared/utils.py",116,118,"batch_size","int"
"has_unique_constraint","superset/migrations/versions/2020-11-04_11-06_49b5a32daba5_add_report_schedules.py",130,130,"table_name","str"
"has_unique_constraint","superset/migrations/versions/2020-11-04_11-06_49b5a32daba5_add_report_schedules.py",130,130,"constraint_name","str"
"table_has_column","superset/migrations/shared/utils.py",81,81,"table_name","str"
"table_has_column","superset/migrations/shared/utils.py",81,81,"column_name","str"
"add_pvms","superset/migrations/shared/security_converge.py",163,165,"session","Session"
"add_pvms","superset/migrations/shared/security_converge.py",163,165,"commit","bool"
"add_pvms","superset/migrations/shared/security_converge.py",163,165,"pvm_data","Subscript"
"get_reversed_new_pvms","superset/migrations/shared/security_converge.py",253,253,"pvm_map","PvmMigrationMapType"
"get_reversed_pvm_map","superset/migrations/shared/security_converge.py",265,265,"pvm_map","PvmMigrationMapType"
"migrate_roles","superset/migrations/shared/security_converge.py",215,219,"session","Session"
"migrate_roles","superset/migrations/shared/security_converge.py",215,219,"commit","bool"
"migrate_roles","superset/migrations/shared/security_converge.py",215,219,"pvm_key_map","PvmMigrationMapType"
"muldelete","superset/views/base.py",699,699,"items","Subscript"
"muldelete","superset/views/base.py",699,699,"self","BaseView"
"refresh","superset/datasets/api.py",663,663,"pk","int"
"mulexport","superset/views/dashboard/views.py",62,65,"items","Subscript"
"get_columns","superset/db_engine_specs/presto.py",724,729,"table","Table"
"get_columns","superset/db_engine_specs/presto.py",724,729,"options","BinaryExpr"
"get_columns","superset/db_engine_specs/presto.py",724,729,"inspector","Inspector"
"get_columns","superset/db_engine_specs/hive.py",433,438,"table","Table"
"get_columns","superset/db_engine_specs/hive.py",433,438,"options","BinaryExpr"
"get_columns","superset/db_engine_specs/hive.py",433,438,"inspector","Inspector"
"get_columns","superset/db_engine_specs/base.py",1814,1819,"table","Table"
"get_columns","superset/db_engine_specs/base.py",1814,1819,"options","BinaryExpr"
"get_columns","superset/db_engine_specs/base.py",1814,1819,"inspector","Inspector"
"get_columns","superset/models/core.py",1087,1087,"table","Table"
"get_columns","superset/db_engine_specs/trino.py",577,582,"table","Table"
"get_columns","superset/db_engine_specs/trino.py",577,582,"options","BinaryExpr"
"get_columns","superset/db_engine_specs/trino.py",577,582,"inspector","Inspector"
"upgrade_select_filters","superset/migrations/versions/2021-04-12_12-38_fc3a3a8ff221_migrate_filter_sets_to_new_format.py",81,81,"native_filters","Subscript"
"upgrade_filter_set","superset/migrations/versions/2021-04-12_12-38_fc3a3a8ff221_migrate_filter_sets_to_new_format.py",93,93,"filter_set","Subscript"
"downgrade_filter_set","superset/migrations/versions/2021-04-12_12-38_fc3a3a8ff221_migrate_filter_sets_to_new_format.py",128,128,"filter_set","Subscript"
"upgrade_filters","superset/migrations/versions/2021-04-29_15-32_f1410ed7ec95_migrate_native_filters_to_new_schema.py",50,50,"native_filters","Subscript"
"downgrade_filters","superset/migrations/versions/2021-04-29_15-32_f1410ed7ec95_migrate_native_filters_to_new_schema.py",65,65,"native_filters","Subscript"
"upgrade_dashboard","superset/migrations/versions/2021-04-29_15-32_f1410ed7ec95_migrate_native_filters_to_new_schema.py",80,80,"dashboard","Subscript"
"downgrade_dashboard","superset/migrations/versions/2021-04-29_15-32_f1410ed7ec95_migrate_native_filters_to_new_schema.py",123,123,"dashboard","Subscript"
"pivot_table_v2","superset/charts/client_processing.py",258,262,"datasource","Subscript"
"pivot_table_v2","superset/charts/client_processing.py",258,262,"form_data","Subscript"
"pivot_table_v2","superset/charts/client_processing.py",258,262,"df","Attribute"
"migrate","superset/migrations/versions/2021-10-12_11-15_32646df09c64_update_time_grain_sqla.py",46,46,"mapping","Subscript"
"get_identifier_quoter","superset/connectors/sqla/utils.py",175,175,"drivername","str"
"get_engine_spec","superset/db_engine_specs/__init__.py",89,89,"backend","str"
"get_engine_spec","superset/db_engine_specs/__init__.py",89,89,"driver","Subscript"
"get_db_engine_spec","superset/models/core.py",1028,1030,"url","URL"
"get_db_engine_spec","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",67,67,"sqlalchemy_uri","str"
"driver","superset/utils/screenshots.py",191,191,"window_size","BinaryExpr"
"insert_from_select","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",107,109,"source","Attribute"
"insert_from_select","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",107,109,"target","Subscript"
"is_temporal","superset/result_set.py",221,221,"db_type_str","Subscript"
"find_tables","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",292,297,"session","Session"
"find_tables","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",292,297,"tables","Subscript"
"find_tables","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",292,297,"database_id","int"
"find_tables","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",292,297,"default_schema","Subscript"
"is_physical_column","superset/migrations/shared/migrate_viz/query_functions.py",289,289,"column","Any"
"copy_tables","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",330,330,"session","Session"
"copy_datasets","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",363,363,"session","Session"
"copy_columns","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",417,417,"session","Session"
"copy_metrics","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",465,465,"session","Session"
"postprocess_datasets","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",521,521,"session","Session"
"postprocess_columns","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",646,646,"session","Session"
"reset_postgres_id_sequence","superset/migrations/versions/2022-04-01_14-38_a9422eeaae74_new_dataset_models_take_2.py",892,892,"table","str"
"schedule","superset/tasks/decorators.py",559,559,"args","Attribute"
"schedule","superset/tasks/decorators.py",559,559,"kwargs","Attribute"
"schedule","superset-core/src/superset_core/tasks/decorators.py",116,116,"args","Attribute"
